url1,label1,url2,label2,url0
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0511/,11 嘉禎2年12月～暦仁元年9月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0512/,12 暦仁元年10月～仁治元年8月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0513/,13 仁治元年9月～同2年12月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0514/,14 仁治3年正月～同年7月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0515/,15 仁治3年8月～同年12月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0516/,16 仁治3年12月～寛元元年11月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0517/,17 寛元元年12月～同2年7月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0518/,18 寛元2年8月～同3年4月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0519/,19 寛元3年5月～寛元4年2月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0520/,20 寛元4年3月～同年10月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0521/,21 寛元4年11月～宝治元年4月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0522/,22 宝治元年5月～同年9月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0523/,23 宝治元年10月～同年12月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0524/,24 宝治元年是歳～同年雑載,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0525/,25 宝治2年正月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0526/,26 宝治2年正月～同年9月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0527/,27 宝治2年10月～同年是歳,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0528/,28 宝治2年雑載～宝治年中雑載,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0529/,29 建長元年正月～同年4月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0530/,30 建長元年5月～同年6月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0531/,31 建長元年7月～同年12月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0532/,32 建長元年是歳～建長2年正月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0533/,33 建長2年2月～同年10月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0534/,34 建長2年11月～同年雑載,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0535/,35 建長3年正月～同年7月,大日本史料
5hen,５編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0536/,36 建長3年8月～同年雑載,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0601/,1 元弘3年5月～建武元年10月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0602/,2 建武元年10月～延元元年正月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0603/,3 延元元年正月～建武3年12月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0604/,4 建武4年正月～暦応元年閏7月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0605/,5 暦応元年8月～暦応2年12月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0606/,6 暦応3年正月～暦応4年12月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0607/,7 康永元年正月～康永2年12月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0608/,8 康永3年正月～貞和元年4月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0609/,9 貞和元年5月～貞和2年7月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0610/,10 貞和2年8月～貞和3年11月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0611/,11 貞和3年12月～貞和4年10月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0612/,12 貞和4年10月～貞和5年10月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0613/,13 貞和5年11月～観応元年11月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0614/,14 観応元年11月～観応2年4月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0615/,15 観応2年5月～正平6年12月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0616/,16 正平7年正月～文和元年8月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0617/,17 文和元年9月～文和2年3月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0618/,18 文和2年4月～文和3年3月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0619/,19 文和3年4月～文和4年8月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0620/,20 文和4年9月～延文元年11月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0621/,21 延文元年12月～延文3年8月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0622/,22 延文3年9月～延文5年正月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0623/,23 延文5年2月～康安元年12月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0624/,24 貞治元年正月～貞治2年2月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0625/,25 貞治2年3月～貞治3年7月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0626/,26 貞治3年7月～貞治4年7月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0627/,27 貞治4年8月～貞治6年4月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0628/,28 貞治6年5月～貞治6年12月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0629/,29 応安元年正月～応安元年7月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0630/,30 応安元年8月～応安2年6月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0631/,31 応安2年6月～応安3年2月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0632/,32 応安3年3月～応安3年12月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0633/,33 応安3年是歳～応安4年3月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0634/,34 応安4年閏3月～応安4年12月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0635/,35 応安4年是歳～応安5年6月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0636/,36 応安5年7月～応安6年正月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0637/,37 応安6年2月～応安6年6月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0638/,38 応安6年7月～応安6年12月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0639/,39 応安6年是歳～応安6年雑載,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0640/,40 応安7年正月～応安7年5月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0641/,41 応安7年6月～応安7年12月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0642/,42 応安7年是歳～応安7年雑載,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0643/,43 永和元年正月～永和元年5月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0644/,44 永和元年6月～永和元年11月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0645/,45 永和元年12月～永和元年雑載,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0646/,46 永和元年12月～永和2年6月,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0647/,47 永和2年6月～永和2年雑載,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0648/,48 永和2年雑載,大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0649/,"49 永和2年年末～永和3年8月雑載

",大日本史料
6hen,６編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0650/,"50 永和3年9月～永和3年12月雑載

",大日本史料
date,伊達,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0301/,1 伊達家文書之一,古文書
date,伊達,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0302/,2 伊達家文書之二,古文書
date,伊達,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0303/,3 伊達家文書之三,古文書
date,伊達,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0304/,4 伊達家文書之四,古文書
date,伊達,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0305/,5 伊達家文書之五,古文書
date,伊達,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0306/,6 伊達家文書之六,古文書
date,伊達,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0307/,7 伊達家文書之七,古文書
date,伊達,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0308/,8 伊達家文書之八,古文書
date,伊達,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0309/,9 伊達家文書之九,古文書
date,伊達,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0310/,10 伊達家文書之十,古文書
iwa,石清水,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0401/,1 石清水文書之一,古文書
iwa,石清水,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0402/,2 石清水文書之二,古文書
iwa,石清水,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0403/,3 石清水文書之三,古文書
iwa,石清水,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0404/,4 石清水文書之四,古文書
iwa,石清水,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0405/,5 石清水文書之五,古文書
iwa,石清水,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0406/,6 石清水文書之六,古文書
tootuuji,唐通事,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0301/,唐通事会所日録1,近世史料
tootuuji,唐通事,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0302/,唐通事会所日録2,近世史料
tootuuji,唐通事,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0303/,唐通事会所日録3,近世史料
tootuuji,唐通事,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0304/,唐通事会所日録4,近世史料
tootuuji,唐通事,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0305/,唐通事会所日録5,近世史料
tootuuji,唐通事,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0306/,唐通事会所日録6,近世史料
tootuuji,唐通事,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0307/,唐通事会所日録7,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0501/,諸問屋再興調１,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0502/,諸問屋再興調２,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0503/,諸問屋再興調３,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0504/,諸問屋再興調４,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0505/,諸問屋再興調５,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0506/,諸問屋再興調６,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0507/,諸問屋再興調７,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0508/,諸問屋再興調８,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0509/,諸問屋再興調９,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0510/,諸問屋再興調１０,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0511/,諸問屋再興調１１,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0512/,諸問屋再興調１２,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0513/,諸問屋再興調１３,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0514/,諸問屋再興調１４,近世史料
shodonya,諸問屋,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0515/,諸問屋再興調１５,近世史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0701/,1 明徳3年閏10月～応永2年3月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0702/,2 応永2年4月～同4年12月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0703/,3 応永4年是歳～同6年6月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0704/,4 応永6年7月～同8年4月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0705/,5 応永8年5月～同9年12月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0706/,6 応永10年正月～同11年12月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0707/,7 応永12年正月～同13年5月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0708/,8 応永13年6月～同14年7月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0709/,9 応永14年7月～同15年4月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0710/,10 応永15年5月～同年10月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0711/,11 応永15年11月～同16年6月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0712/,12 応永16年7月～同年12月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0713/,13 応永16年雑載～同17年12月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0714/,14 応永17年雑載～同18年11月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0715/,15 応永18年12月～同19年8月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0716/,16 応永19年8月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0717/,17 応永19年8月～同20年2月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0718/,18 応永20年3月～同年12月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0719/,19 応永20年12月～同21年3月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0720/,20 応永21年4月～同年12月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0721/,21 応永21年12月～同年雑載,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0722/,22 応永22年正月～同年8月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0723/,23 応永22年9月～同年雑載,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0724/,24 応永22年雑載～同23年7月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0725/,25 応永23年8月～同年雑載,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0726/,26 応永23年雑載～同24年正月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0727/,27 応永24年2月～同年8月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0728/,28 応永24年9月～同年雑載,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0729/,29 応永24年雑載～同25年正月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0730/,30 応永25年1月～同年7月,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0731/,31 応永25年8月～同年雑載,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0732/,32 応永25年雑載～同年雑載,大日本史料
7hen,７編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0733/,33 応永25年雑載～同年雑載,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0801/,1 応仁元年正月～同2年7月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0802/,2 応仁2年8月～文明元年9月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0802/supple/,2補遺 応仁元年正月～同2年7月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0803/,3 文明元年10月～同2年12月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0804/,4 文明2年雑載～同3年11月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0805/,5 文明3年12月～同4年11月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0806/,6 文明4年12月～同5年8月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0807/,7 文明5年9月～同6年12月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0808/,8 文明7年正月～同8年6月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0809/,9 文明8年7月～同9年12月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0810/,10 文明9年是歳～同10年12月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0811/,11 文明10年是歳～同11年12月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0812/,12 文明12年正月～同13年正月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0813/,13 文明13年正月～同年12月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0814/,14 文明14年正月～同年12月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0815/,15 文明15年正月～同年12月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0816/,16 文明16年正月～同17年正月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0817/,17 文明17年2月～同年12月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0818/,18 文明18年正月～同年8月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0819/,19 文明18年9月～長享元年2月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0820/,20 長享元年2月～同年11月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0821/,21 長享元年閏11月～同2年4月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0822/,22 長享2年5月～同年7月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0823/,23 長享2年7月～同年11月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0824/,24 長享2年12月～同年雑載,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0825/,25 長享2年雑載,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0826/,26 長享2年雑載～延徳元年2月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0827/,27 延徳元年3月～同年6月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0828/,28 延徳元年6月～同年10月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0829/,29 延徳元年10月～同年12月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0830/,30 延徳元年雑載,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0831/,31 延徳元年雑載,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0832/,32 延徳元年雑載,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0833/,33 延徳元年雑載,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0833/supple/,33補遺 延徳元年正月～雑載,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0834/,34 延徳2年正月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0835/,35 延徳2年正月～同年2月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0836/,36 延徳2年3月～同年4月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0837/,37 延徳2年5月～同年7月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0838/,38 延徳2年8月～同年閏8月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0839/,39 延徳2年9月～同年11月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0840/,40 延徳2年12月,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0841/,41 延徳2年雑載,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0842/,42 延徳2年雑載,大日本史料
8hen,８編,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/02/0843/,43 延徳2年雑載,大日本史料
sagara,相良,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0501/,1 相良家文書之一,古文書
sagara,相良,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0502/,2 相良家文書之二,古文書
kansinji,観心寺,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/05/0601/,1 観心寺文書,古文書
shichu,市中,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0601/,市中取締類集１,近世史料
shichu,市中,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0602/,市中取締類集２,近世史料
shichu,市中,https://clioimg.hi.u-tokyo.ac.jp/viewer/list/idata/850/8500/07/0603/,市中取締類集３,近世史料
